TP_TCP_DOWN TP_TCP_UP RTT LOSS_DOWN LOSS_UP JITTER_DOWN JITTER_UP
25420742.649769 16022906.555679 0.080399 0 0 0.041303 0.011402
8622596.48051 9126506.262494 0.077919 0 0 0.000643 0.001331
22528195.1222 7727922.509686 0.043927 0 0 0.001213 0.011183
9262615.587309 5639869.886023 0.051537 0 0 0.000989 0.004438
5968658.979952 537159.57924 0.284875 0 0 0.039471 0.006367
14881884.622844 2004918.039047 0.326403 0 0 0.040398 0.015344
26193193.839468 17372542.15264 0.149215 0 0 0.136148 0.011349
21635893.940153 10340915.208771 0.079168 0 0 0.000987 0.000624
13518244.434384 28531480.561751 0.037444 0 0 0.001572 0.004106
11715656.638374 11376261.308092 0.109327 2 0 0.012824 0.040172
6953796.410994 3007839.613736 0.072101 0 0 0.001581 0.009821
8770622.46939 2007747.265317 0.232082 0 0 0.044448 0.009829
34199762.849328 30691810.808383 0.039679 0 0 0.000853 0.004858
19131175.088974 10614743.055008 0.055163 0 0 0.001017 0.119111
8088884.857171 12581150.223167 0.081906 0 0 0.005112 0.02879
8718201.640172 7598479.595133 0.045036 0 0 0.000951 0.010071
30590789.046765 3619992.55592 0.058827 0 0 0.001648 0.004499
16988380.634822 9723531.795795 0.131185 2 0 0.016563 0.030002
8332068.549166 11569597.274272 0.127674 4 0 0.014266 0.047341
7995084.528024 7491498.628346 0.046362 0 0 0.001646 0.043049
19770814.184 6278634.033615 0.055726 0 0 0.001077 0.005763
8442065.498628 21292090.446398 0.071804 0 0 0.002821 0.010152
13866340.43793 4051141.789198 0.092646 0 0 0.001481 0.005875
7122117.571888 24959433.765124 0.039387 0 0 0.002279 0.005189
18905302.127876 11012963.70227 0.114337 0 0 0.006812 0.080399
26848198.565386 17821465.167532 0.04024 0 0 0.00153 0.004409
9291844.474355 7471866.738931 0.067348 2 0 0.00322 0.010953
3529159.088155 786021.483479 0.083382 0 0 0.016578 0.010404
10918185.585828 12850415.535136 0.085396 0 0 0.006693 0.052851
3693392.152378 11620652.936691 0.063244 0 0 0.001524 0.005664
24435585.790188 8550362.804023 0.108963 0 0 0.005441 0.068728
26457859.214217 7502072.451131 0.057165 0 0 0.003672 0.006653
23269686.715592 12240955.120545 0.08666 0 0 0.007694 0.040924
44605183.961833 7339979.026545 0.044493 0 0 0.001251 0.003241
18557114.424361 13460720.792036 0.077712 0 0 0.003102 0.028243
28813935.371767 13331576.333981 0.087803 0 0 0.003967 0.029606
29857257.602639 13256212.384942 0.132351 0 0 0.002248 0.085655
26509669.273472 7394009.846717 0.044144 0 0 0.002345 0.004027
65753422.259911 37963114.881185 0.03736 0 0 0.000885 0.005102
25809146.710237 13923832.870331 0.081306 0 0 0.005383 0.043563
49348790.07804 7587671.027897 0.048139 0 0 0.001538 0.003731
30610472.06475 11955479.00528 0.090429 0 0 0.004988 0.044558
29877147.159875 9623350.108178 0.085821 0 0 0.006011 0.038875
25926799.662584 7567500.36809 0.050791 0 0 0.001291 0.004926
32942860.123922 12791353.903524 0.088418 0 0 0.006657 0.036744
32638215.429607 7563788.608799 0.054163 0 0 0.00128 0.001378
22409540.246903 13383175.869604 0.079802 0 0 0.002226 0.039473
55156997.33603 13597221.782264 0.085668 0 0 0.002415 0.042828
35653495.300755 7171583.590779 0.047694 0 0 0.001577 0.001633
60774982.558053 39729988.217293 0.039742 0 0 0.001387 0.005079
18908434.238993 14224177.73591 0.090447 0 0 0.007343 0.042781
21173974.34646 7268173.506279 0.047313 0 0 0.001699 0.003001
25011111.495264 11875413.470557 0.077038 0 0 0.001455 0.02548
26085179.825691 6738768.798389 0.062176 0 0 0.002264 0.004601
39863696.825827 10474744.273743 0.089252 0 0 0.005489 0.053208
31454628.672306 8123609.300764 0.046089 0 0 0.001402 0.002455
41286529.175876 12980343.956306 0.081575 0 0 0.002116 0.046354
41846032.083672 7691596.272982 0.049174 0 0 0.001687 0.008297
20619556.918377 12125668.20922 0.08686 0 0 0.002214 0.039279
9115530.243986 137939.03669 0.091975 0 0 0.002509 0.008248
8967927.2654 294810.827937 0.078721 0 0 0.001006 0.032271
24010793.654537 7325317.106058 0.049789 0 0 0.002215 0.008641
27827334.720962 7179452.905473 0.089713 0 0 0.022227 0.031685
36393537.422343 12823278.720482 0.041313 0 0 0.001193 0.005217
41156334.473072 11484114.886559 0.096972 0 0 0.005559 0.041406
7575981.89382 390396.896385 0.065956 0 0 0.002245 0.005296
41620610.615273 7976304.555161 0.045463 0 0 0.000826 0.010082
28322017.367236 11276022.628838 0.086904 0 0 0.006674 0.036374
4091365.704939 26419263.242794 0.079465 0 0 0.019581 0.008654
21849061.626571 8186650.050179 0.090218 0 0 0.004182 0.045075
3224363.714864 36040.389463 0.087587 0 4 0.00249 0.040151
32853152.322705 7883079.26836 0.046865 0 0 0.002049 0.011984
22633026.580821 33890837.925434 0.039665 0 0 0.001467 0.006574
13717687.810756 12637755.500588 0.084531 0 0 0.002193 0.039191
2197792.775031 70521.268938 0.318471 0 6 0.002931 0.111155
32528227.064495 7319233.531569 0.048487 0 0 0.001337 0.00442
19965265.342409 12442989.877792 0.116851 0 0 0.0062 0.055745
21707630.470012 12049899.369979 0.085688 0 0 0.005708 0.027317
940196.574734 2302442.098468 0.151808 0 0 0.075993 0.006284
3677719.675215 239668.595973 0.092808 0 0 0.001844 0.008076
29745228.9301 7224935.880981 0.050869 0 0 0.001376 0.011111
48609696.348441 19020030.81674 0.073496 0 0 0.002086 0.005842
42152517.321025 19356983.334221 0.057781 0 0 0.005698 0.009191
19424641.170753 15071608.352282 0.04274 0 0 0.002313 0.005821
4333833.313075 170684.530615 0.090019 0 0 0.003754 0.008398
21862132.585751 8879641.377234 0.053203 0 0 0.001758 0.008163
38536247.498452 24701900.565102 0.053098 0 0 0.004197 0.009307
15164061.351825 11342115.67245 0.084299 0 0 0.00245 0.030963
6724568.623492 3048704.245901 0.060273 0 0 0.001456 0.00709
20402446.125073 8335763.424638 0.086968 0 0 0.001148 0.046923
24621218.060379 7746163.25876 0.044622 0 0 0.001473 0.018381
26204283.86668 11837463.951395 0.124987 0 0 0.006079 0.086624
53573714.647194 25791929.667573 0.050665 0 0 0.006845 0.008773
18660197.12734 25439973.751544 0.041249 0 0 0.001744 0.005202
4453763.986344 166730.187039 0.06906 2 0 0.002964 0.006569
19211298.563108 11857999.548628 0.052402 0 0 0.001112 0.012862
47751090.472529 21950471.703388 0.060024 0 0 0.007318 0.005185
19634708.152321 8581782.961983 0.084788 0 0 0.004792 0.036557
24298037.233175 10179694.413473 0.07814 0 0 0.001981 0.037312
22301541.599322 10572461.26896 0.090927 0 0 0.003065 0.03131
7559580.601663 153740.094159 0.082244 0 0 0.00207 0.006248
3887474.084438 257480.592088 0.070655 0 0 0.002803 0.008272
27603766.061282 8356418.301694 0.051613 0 0 0.001402 0.021643
3420629.023431 856501.412307 0.109741 0 0 0.025774 0.053021
38515030.215744 12734207.272687 0.05202 0 0 0.00328 0.011719
20008730.329316 10834969.296938 0.058755 0 0 0.00176 0.004632
22088225.9555 11664690.518648 0.091134 0 0 0.003904 0.048275
2906677.180254 70754.128396 0.086401 0 0 0.002573 0.006218
19082431.80487 8871681.226582 0.055015 0 0 0.000964 0.009163
41731139.311271 11644676.247061 0.057255 0 0 0.002687 0.021378
15614033.111082 9777054.804619 0.088857 0 0 0.003344 0.066054
2145081.261055 3376308.036322 0.060474 0 0 0.002933 0.035983
15877261.766468 7706347.543601 0.086489 0 0 0.004314 0.06112
24735906.720217 6637298.172281 0.053489 0 0 0.001219 0.021576
22169619.094523 27387922.267909 0.041585 0 0 0.001138 0.007486
35959708.955948 35758388.533293 0.053764 0 0 0.002651 0.009304
56004876.206214 28074818.126468 0.051207 0 0 0.005876 0.008749
22189836.931244 11910888.02489 0.094414 0 0 0.007131 0.032464
25527086.826772 8414210.109223 0.058484 0 0 0.007965 0.018414
31514935.535884 4098810.974708 0.054006 0 0 0.002032 0.02282
27503777.363968 26570448.498684 0.052944 0 0 0.012394 0.007001
18684486.009465 11232118.281594 0.089422 0 0 0.002942 0.0499
14350940.189814 10974169.117771 0.093265 0 0 0.009746 0.034648
22743907.827185 9466500.423056 0.048746 0 0 0.001784 0.021796
48184517.766203 38183723.467862 0.050624 0 0 0.00668 0.006708
20010201.489628 11729300.257191 0.089646 0 0 0.001874 0.035467
39469802.561576 9874671.807612 0.05249 0 0 0.000889 0.02518
39508379.390382 33934741.355295 0.062457 0 0 0.001292 0.008877
23102820.03153 12799838.177246 0.076969 0 0 0.007384 0.038394
1736987.320186 5001282.612405 0.057664 0 0 0.001663 0.003305
29451119.6001 9832478.893363 0.093994 0 0 0.008427 0.044667
29890375.632372 9741102.908886 0.048597 0 0 0.001337 0.013633
38724518.218687 26625539.815765 0.052759 0 0 0.001097 0.007623
65616597.064161 25877057.382721 0.049847 0 0 0.004668 0.009015
17383860.186879 13412390.657963 0.087933 0 0 0.003088 0.037871
19505134.566937 14081384.976056 0.04841 0 0 0.000837 0.018742
34266355.002165 32954555.400383 0.06215 0 0 0.004335 0.004613
19637709.803922 13270631.677504 0.087123 0 0 0.003737 0.044981
23220033.838493 14024014.843516 0.081157 0 0 0.003285 0.034978
31014247.624806 13746210.486812 0.106346 0 0 0.002607 0.086233
62366443.233939 39674189.58195 0.064515 0 0 0.00368 0.008034
23152153.607503 13298628.852261 0.089564 0 0 0.006566 0.045352
23106613.758949 11424405.146133 0.05031 0 0 0.001712 0.004756
43891974.436948 5344568.080825 0.051242 0 0 0.000936 0.003087
26196761.062172 7898700.440156 0.044093 0 0 0.002234 0.00742
34282184.961142 2466769.844989 0.065477 0 0 0.003354 0.006671
12030345.404308 9553419.835879 0.032242 0 0 0.001727 0.006178
19612551.709974 14009132.502283 0.04103 0 0 0.001342 0.005096
28382365.322731 17253408.627315 0.090463 0 0 0.047571 0.001737
893786.912438 131191.436485 0.059894 0 0 0.005131 0.008893
1869024.354835 525346.942719 0.167425 0 0 0.121181 0.013312
2656369.380009 792053.999028 0.128869 0 0 0.008018 0.197469
23627200.01892 1474014.772835 0.096893 0 0 0.009157 0.008887
21462871.520397 7107147.709374 0.050473 0 0 0.00174 0.005884
26251692.138009 13010325.278597 0.187143 0 0 0.128033 0.011726
21907715.20079 20066810.627169 0.101399 0 0 0.062863 0.013773
33886755.77963 7527187.14904 0.087204 0 0 0.001282 0.000613
40567260.36485 19304509.8011 0.069435 0 0 0.00896 0.002837
19747807.327535 14177706.405243 0.066704 0 0 0.011144 0.003839
24823737.827705 11533723.69388 0.124086 0 0 0.082239 0.019771
39253960.225844 17694658.911459 0.26394 0 0 0.04122 0.010458
29635492.879376 33174471.792371 0.054893 0 0 0.014961 0.003473
8521972.934019 1215044.614398 0.261604 0 0 0.158053 0.006114
7816487.484466 1321405.525567 0.759056 0 0 0.04439 1.245005
40578763.203306 16669787.423803 0.072238 0 0 0.002618 0.004075
19768355.239301 19590653.069774 0.234329 0 0 0.159925 0.010636
43811798.481753 22907467.845846 0.178563 0 0 0.160223 0.010717
11436070.683963 5859134.86259 0.255259 0 0 0.575294 0.016283
3023415.421762 736038.136879 0.22774 0 0 0.040316 0.063199
27969410.693824 1462015.371703 0.060435 0 0 0.000574 0.008025
13430127.592581 3626977.51059 0.080734 0 0 0.000584 0.000383
23091920.785419 26426548.406296 0.101351 0 0 0.004561 0.019206
11101540.346112 10147304.442578 0.327854 0 0 0.01305 0.116849
14507084.283984 11473916.895627 0.321342 0 0 0.01286 0.061064
15141442.292047 8257883.556482 0.090966 0 0 0.011719 0.040527
6880515.580664 507470.657756 0.316007 0 0 0.040464 0.003724
2916806.078313 11686808.280858 0.126035 0 0 0.059839 0.020039
19293470.033388 9343414.037491 0.04831 0 0 0.001881 0.00027
10387518.91335 2169938.369676 0.424602 0 0 0.041255 0.405847
13012584.704547 2802986.717436 0.058254 0 0 0.000444 0.00018
22557766.78176 680662.216796 0.061392 0 0 0.00375 0.005303
20516910.69057 14496910.305252 0.130623 0 0 0.084077 0.005853
6197914.450727 11704223.168306 0.379467 0 0 0.389097 0.011889
21123130.054277 1045284.781267 0.27349 0 0 0.039399 0.047511
11087190.392081 1473126.909315 0.094255 0 0 0.012459 0.003312
6841197.856247 1143237.602057 0.839216 0 0 0.668241 0.04172
38630828.450121 20206839.055877 0.076968 0 0 0.009279 0.001368
26716285.69239 18920866.502825 0.382806 0 0 0.042512 0.006845
8465576.940784 17074977.216588 0.13191 0 0 0.085357 0.011224
9937158.683413 19740605.196496 0.179456 0 0 0.12368 0.004765
26623547.583203 21723189.848652 0.143666 0 0 0.040717 0.000339
4005182.790627 3412493.073477 0.121002 0 0 0.04043 0.01249
6622746.448442 7586667.161849 0.100681 0 0 0.027591 0.01528
4920918.309917 18683991.394187 0.07626 0 0 0.000906 0.013348
39121086.047648 20714853.286567 0.052898 0 0 0.001783 0.006867
23522891.648957 7627447.234973 0.087299 0 0 0.010179 0.0405
7976448.401252 3157978.616521 0.32608 0 0 0.042396 0.015269
21533229.876846 26354622.917941 0.041936 0 0 0.001181 0.004286
21132828.58246 6238325.500609 0.061594 0 0 0.005634 0.007529
1674810.381572 699235.33573 0.114699 0 0 0.039561 0.011821
16872184.38427 6829140.960384 0.210514 0 0 0.116797 0.008723
19725281.51844 4284008.113478 0.062048 0 0 0.001055 0.001166
23889231.927538 22584150.671109 0.075972 0 0 0.003617 0.019838
2564758.137888 4424673.117577 0.206189 0 0 0.136212 0.007807
1039127.482224 1163620.01375 0.991522 0 0 0.611052 0.291053
4556183.396848 110413.674534 0.100233 0 0 0.005513 0.012595
28472273.838069 8554159.578798 0.189496 0 0 0.128776 0.011315
12514679.459671 8246979.742057 0.271239 0 0 0.16628 0.00654
33128220.585881 7427103.710573 0.058412 0 0 0.020888 0.002744
18765024.224973 7500604.471602 0.11279 0 0 0.092018 0.011298
2873697.885745 3766602.375904 0.260766 0 0 0.159658 0.016889
3004996.429085 50162.945401 0.38395 0 0 0.01226 0.267377
28674294.652668 3660964.166506 0.057816 0 0 0.005435 0.012567
14544067.980723 3628649.298391 0.299769 0 0 0.040501 0.005415
6264215.852591 5321608.633361 0.197794 0 0 0.110594 0.012578
25009537.889859 23499999.587492 0.065457 0 0 0.000614 0.000347
1384078.362176 43129.738027 0.483808 0 0 0.424428 0.13491
10752332.075301 5588599.593369 0.194111 0 0 0.130712 0.01011
15381948.462268 8328113.417444 0.075246 0 0 0.000892 0.000673
2368115.955841 1357246.959324 0.29151 0 0 0.158745 0.01109
36156303.294376 16896482.104853 0.10574 0 0 0.065191 0.006055
8500625.502097 21746738.799509 0.043332 0 0 0.000977 0.005865
19785044.653883 4691970.346543 0.05962 0 0 0.005955 0.007628
3496263.527903 587812.815399 0.250305 0 0 0.158302 0.015122
22259109.583042 7386594.309688 0.198566 0 0 0.045696 0.012352
3801053.027942 6098271.370362 0.040779 0 0 0.004118 0.000396
8822178.88084 10392963.394792 0.074876 0 0 0.001999 0.006428
14602950.237036 13693917.920241 0.07358 0 0 0.025751 0.003168
30614274.284068 20637856.516956 0.090119 0 0 0.046446 0.021053
1952205.46471 2855565.587949 0.122268 0 0 0.144283 0.003318
6115719.809273 6204555.178374 0.056506 0 0 0.004919 0.015397
33454096.544754 16061287.832557 0.083043 0 0 0.001178 0.001411
57352251.801514 20909461.486235 0.110906 0 0 0.058291 0.011088
12116196.049444 6991650.653974 0.220198 0 0 0.069125 0.017637
16631939.660147 1098599.412123 0.066575 0 0 0.014228 0.010817
19858893.575608 13189338.220058 0.169105 0 0 0.160743 0.00552
15214580.584541 32251211.78423 0.076165 2 0 0.008619 0.003256
10361648.527599 7477911.21864 0.12332 0 0 0.117518 0.015613
2813525.557963 4016535.70419 0.174238 0 0 0.129669 0.00283
7268036.629019 1070032.016928 0.194239 0 0 0.159585 0.002733
13084151.690785 14922378.153999 0.076361 0 0 0.007177 0.019331
23818982.243875 12988979.541089 0.110579 0 0 0.069333 0.007204
27906353.10068 13585557.149617 0.094885 0 0 0.00035 0.000706
35691968.424351 6134703.281882 0.062026 0 0 0.001126 0.000786
12568927.936693 3406331.630691 0.260161 0 0 0.023364 0.014581
34353347.047619 15330219.048495 0.14126 0 0 0.08756 0.01054
17982116.518942 5559574.295063 0.056952 0 0 0.006877 0.005565
16737433.284993 17013462.908894 0.300236 0 0 0.041294 0.006077
40211525.10131 14060720.045098 0.056214 0 0 0.001804 0.004735
3342702.788287 8117158.321161 0.148315 0 0 0.075484 0.024259
48187697.681655 7957619.958834 0.079484 0 0 0.000457 0.004835
25391910.249793 27413824.025806 0.091247 0 0 0.019284 0.01257
19182548.675763 8736035.570511 0.084357 0 0 0.015611 0.02103
13360491.894263 2159850.086418 0.414582 0 0 0.739969 0.015164
8897847.30367 1092055.88277 0.25216 0 0 0.042107 0.012039
33713430.623627 19965468.566477 0.041918 0 0 0.001491 0.003959
15554876.197666 1130694.1932 0.063866 0 0 0.002383 0.010401
5243512.010564 19535579.284369 0.231689 0 0 0.040928 0.007834
11442991.40891 19687435.898445 0.150361 0 0 0.096044 0.007013
14839866.359756 16955052.768868 0.207018 0 0 0.138131 0.016206
8141328.232597 7483651.925805 0.244029 0 0 0.137031 0.138521
16869093.292309 6769764.838441 0.077015 0 0 0.018267 0.001572
16853755.869913 19134515.814496 0.078287 0 0 0.007493 0.019063
26565066.201477 2180021.454866 0.040111 0 0 0.000898 0.001619
5008419.504162 3525561.858106 0.1631 0 0 0.001648 0.001945
2702214.787701 13534891.257775 0.087709 0 0 0.002091 0.000625
20356505.30345 12471565.579811 0.138513 0 0 0.086854 0.016216
22317348.172555 6879778.577003 0.201723 0 0 0.142648 0.025943
34614592.864343 16291122.995623 0.333243 0 0 0.200704 0.012279
8580588.990769 5771243.16942 0.268207 0 0 0.160143 0.004027
21071285.848526 17385593.427431 0.12871 0 0 0.078092 0.006019
6622009.627388 5491250.482788 0.198252 0 0 0.152106 0.032516
29687798.987699 30286921.482809 0.063616 0 0 0.039457 0.007387
8884952.322164 11450665.509333 0.169609 0 0 0.162739 0.005542
18744745.417456 1320227.747348 0.075237 0 0 0.022776 0.014279
26624307.006797 26182508.47939 0.047532 0 0 0.00161 0.016036
2259797.000417 1460879.046508 0.251849 0 0 0.000539 0.162718
6643062.278419 751663.88789 0.297154 0 0 0.040387 0.020187
18399238.363819 516162.9956 0.107509 0 0 0.048574 0.015176
945063.023317 2095030.874799 0.579253 0 0 0.119127 0.014194
5048478.009552 8221876.062845 0.292041 0 0 0.040057 0.009455
8213404.312684 12696725.435482 0.203129 0 0 0.1351 0.007095
18267721.564834 13991634.146848 0.121516 0 0 0.070054 0.003832
15289839.801497 13842624.357496 0.084309 0 0 0.022639 0.019724
8722055.877455 1123687.075799 0.617998 0 0 0.002775 0.52226
10924953.176566 1018750.077408 0.072121 0 0 0.000884 0.009957
24166962.234468 5431882.149392 0.172653 0 0 0.160436 0.016203
12408767.602439 16519987.875445 0.27541 0 0 0.151699 0.009634
13198704.923654 1020979.6452 0.275642 0 0 0.041187 0.026861
8484607.771654 8468364.788668 0.161829 0 0 0.138868 0.008612
9015159.681058 16546438.028244 0.110578 0 0 0.057149 0.02516
5354298.476616 902933.596449 0.234502 0 0 0.050202 0.001431
19168692.329656 22865200.849051 0.039198 0 0 0.001185 0.003499
18132325.867204 1526251.600778 0.081046 0 0 0.041972 0.008417
6976577.192388 1267510.893151 0.104868 0 0 0.001166 0.002843
12309230.019213 8190019.361758 0.168012 0 0 0.111167 0.011033
2850621.89644 88013.747902 0.140012 0 0 0.040439 0.034522
6221865.383458 7718715.253429 0.162785 0 0 0.075104 0.01129
19451017.952847 24362952.417293 0.076945 0 0 0.010443 0.019283
13442014.813806 369822.583017 0.07241 0 0 0.007401 0.006446
16000597.820914 698303.621648 0.253599 0 0 0.054411 0.010833
17844497.065499 4840091.689359 0.06089 0 0 0.007898 0.008522
33014954.879254 3591682.178876 0.059242 0 0 0.001048 0.009366
22170408.56532 1966683.465242 0.089608 0 0 0.01204 0.019436
12889960.360677 670985.671824 0.060043 0 0 0.002528 0.005636
23760795.290105 3403662.000374 0.056193 0 0 0.001403 0.009117
17231586.334437 7032981.504359 0.047316 0 0 0.001049 0.008146
24698888.910745 10402178.926339 0.041434 0 0 0.002956 0.00565
47145877.604649 7599031.864483 0.054327 0 0 0.001314 0.016708
27129544.419615 7984123.59769 0.050333 0 0 0.001289 0.028559
58858965.909062 12134660.427997 0.04844 0 0 0.005416 0.003998
17482672.221702 7332542.517343 0.083847 0 0 0.002966 0.043225
40890146.033514 7641858.99944 0.050061 0 0 0.001228 0.009786
32492920.635103 38402161.756397 0.044708 0 0 0.005146 0.00546
46462522.762951 38221825.675081 0.045222 0 0 0.005352 0.005318
26661562.277342 6841818.905308 0.047289 0 0 0.001206 0.009792
55824091.172523 32650812.107228 0.044463 0 0 0.001698 0.002921
42255578.852146 39892437.444036 0.040575 0 0 0.001595 0.004576
7444662.305775 3166125.613079 0.192748 0 0 0.001191 0.074495
37745231.664052 42591083.02202 0.076771 0 0 0.006215 0.003036
23128650.738194 8433339.937167 0.048024 0 0 0.001432 0.011291
30980687.068025 37532132.479391 0.0462 0 0 0.005384 0.003196
34291392.485173 9087609.456667 0.159501 0 0 0.003239 0.113739
40856011.762407 7502290.882734 0.046368 0 0 0.001493 0.011048
37146013.444466 35427566.867092 0.049688 0 0 0.008433 0.00442
58086441.528756 23732444.202568 0.047762 0 0 0.004123 0.00261
33460922.417858 7252329.522643 0.049736 0 0 0.001095 0.009893
38387762.071852 30440595.944715 0.058811 0 0 0.005792 0.004303
49430290.947347 39452337.988249 0.0419 0 0 0.000996 0.00383
44011979.381941 7547706.875482 0.054366 0 0 0.00156 0.015751
50580983.376786 34639863.748899 0.048626 0 0 0.003846 0.003886
21222678.967013 7753904.858683 0.04409 0 0 0.00106 0.007563
40612936.301566 28366584.512834 0.046915 0 0 0.008172 0.004183
47723747.265268 8089060.50946 0.078168 0 0 0.01629 0.010805
21683349.585153 9539364.007092 0.057882 0 0 0.001588 0.005142
15811616.590302 8965335.299752 0.101522 0 0 0.006712 0.080177
28472231.197433 9476006.931757 0.059071 0 0 0.0016 0.015392
21127006.022186 9692798.43532 0.075129 0 0 0.002242 0.004333
10829151.881078 2551482.234138 0.069486 0 0 0.007653 0.007855
2933387.423343 1787546.891066 0.080526 0 0 0.041168 0.020918
17169710.438657 5138367.595287 0.207534 0 0 0.041108 0.029566
21516956.612214 3545089.137259 0.079751 0 0 0.013569 0.005113
40237765.746729 26340389.86375 0.07866 0 0 0.001194 0.004232
3207744.693768 9551648.736703 0.072888 0 0 0.001604 0.006341
9864431.570819 4768493.11042 0.270889 0 0 0.18356 0.006606
8034311.075263 1988622.634597 0.201478 0 0 0.045353 0.044919
33891571.702411 5047164.025925 0.053497 0 0 0.001345 0.010616
5567018.331891 1313923.259202 0.128578 0 0 0.073646 0.005675
15474594.4739 4664547.502589 0.296711 0 0 0.156799 0.012515
3716769.902792 2821353.596219 0.131972 0 0 0.000229 0.006517
19338257.279964 22288858.570872 0.065971 0 0 0.004621 0.011978
6559289.667553 7045531.827044 0.085104 0 0 0.018443 0.014899
16685038.425051 3199684.322785 0.221442 0 0 0.162 0.014664
32244751.636327 16549806.16227 0.055975 0 0 0.000752 0.000509
18487045.448244 3740158.381484 0.206083 0 0 0.044296 0.018876
8593190.253463 5983731.364302 0.139113 0 0 0.001847 0.005222
24793777.522626 27445227.340721 0.081955 0 0 0.017825 0.010823
9039636.166013 5493532.601859 0.196599 0 0 0.0241 0.031647
6425322.552653 981011.159653 0.232832 0 0 0.081567 0.206212
19432097.34534 899410.578339 0.084893 0 0 0.019444 0.00911
22573203.637927 35196500.189888 0.040176 0 0 0.000905 0.00422
8835080.352535 389946.697164 0.099411 0 0 0.016449 0.057029
5942929.371188 1844974.378448 0.100268 0 0 0.039933 0.007581
17114428.066395 5456697.800059 0.250084 0 0 0.036576 0.011285
6074540.469604 1616324.253155 0.141563 0 0 0.013753 0.010508
11465032.910569 13969024.365186 0.19429 0 0 0.118881 0.003546
28709166.536397 22015773.656378 0.080836 0 0 0.019523 0.001297
6755548.116838 4365874.237556 0.184056 0 0 0.107829 0.004035
9726495.330308 8334661.651766 0.093585 0 0 0.025434 0.03345
28965006.856139 16146504.373057 0.08504 0 0 0.00072 0.001318
29007314.015095 18520765.670639 0.224247 0 0 0.153564 0.012233
8724186.288279 1391103.659349 0.198745 0 0 0.041028 0.006735
26942172.472474 29647685.75715 0.058921 0 0 0.00141 0.001753
31210225.752929 20966746.682894 0.175958 0 0 0.168142 0.005874
6016662.182351 5307368.49937 0.202926 0 0 0.129236 0.015127
29002349.64643 30592005.494664 0.069261 0 0 0.002068 0.005142
11064779.854164 33699648.282008 0.10159 0 0 0.000944 0.003179
20547532.910236 6079527.259924 0.058905 0 0 0.011975 0.009361
6441309.42172 2392891.832656 0.123262 0 0 0.036439 0.015885
33202940.350611 20276992.025176 0.120897 0 0 0.075686 0.006268
29726593.005661 15030547.29214 0.169808 0 0 0.101044 0.000383
27897846.470578 21360537.620301 0.07339 0 0 0.018751 0.00812
26149571.168909 32569136.964818 0.069184 0 0 0.002256 0.001373
7397450.435031 3765585.431239 0.094957 0 0 0.050602 0.015427
9694882.469382 10535478.006319 0.106262 0 0 0.017108 0.052739
26243686.16029 1151368.680767 0.063705 0 0 0.002261 0.006064
1069664.449938 21502265.067014 0.143954 0 0 0.098597 0.011337
16507192.418054 4008407.363173 0.058409 0 0 0.006291 0.006754
1324430.425063 8802855.432722 0.13308 0 0 0.04069 0.013239
2847930.283765 1131846.971887 0.252176 0 0 0.158081 0.011959
21045155.24955 3710899.466982 0.083463 0 0 0.038514 0.001908
43486277.794168 32030819.29697 0.054925 0 0 0.00397 0.000847
2363240.779158 2400623.337217 0.059008 2 2 0.001325 0.005911
25819277.543613 30526023.683283 0.060316 0 0 0.000469 0.001383
41251293.15151 18321818.000248 0.258589 0 0 0.161689 0.006099
20458732.186291 10650681.488869 0.351525 0 0 0.01876 0.071094
2449470.633266 433221.199605 0.232064 0 0 0.135858 0.018948
17510503.461066 398177.073841 0.077962 0 0 0.011896 0.03465
18620666.144921 11472055.029848 0.070839 0 0 0.001927 0.009951
14093244.814749 13784450.776739 0.114285 0 0 0.040889 0.019657
12495905.510104 22852146.238447 0.091135 0 0 0.040586 0.020657
47993094.746688 28633840.129948 0.08026 0 0 0.010375 0.000786
14613722.590291 13577605.845363 0.172104 0 0 0.040753 0.000886
1492628.773658 2858497.053649 0.205332 0 0 0.043168 0.02589
14628800.010092 11348946.478449 0.096439 0 0 0.016 0.030662
4821892.817462 5045737.211178 0.244193 0 0 0.155779 0.010345
15648684.037871 34328451.268999 0.050755 0 0 0.000315 0.01097
19783465.197101 13983196.986741 0.095354 0 0 0.050395 0.006175
12327255.749063 17290956.97458 0.058672 0 0 0.000304 0.000614
3402787.932692 749406.677496 0.134838 0 0 0.081914 0.023379
26753794.393957 8054807.70031 0.122633 0 0 0.073274 0.007388
25568368.231161 13248093.170729 0.059007 0 0 0.0051 0.000598
27082645.076205 28747257.302755 0.055828 0 0 0.001643 0.001079
4549403.05097 4485257.109541 0.238512 0 0 0.158249 0.006321
11484680.134561 32497156.059757 0.069329 0 0 0.000846 0.006433
23528489.30956 6079392.615266 0.083717 0 0 0.002606 0.006414
19030402.552176 9257649.379712 0.243766 0 0 0.165224 0.005795
16694730.553833 2182645.089078 0.065178 0 0 0.009379 0.04974
9146901.844485 16317877.582889 0.126607 0 0 0.070591 0.022115
6065785.473135 11092157.595236 0.26384 0 0 0.161451 0.01083
9786174.150661 1039251.878494 0.18019 0 0 0.152872 0.018861
8859683.767271 26592538.353169 0.061957 0 0 0.001363 0.000293
44182277.691431 11877618.592452 0.059412 0 0 0.009853 0.009444
